Role,Username,Repo Name,Repo URL,Languages,Stargazers,Contributors,Subscribers,Pulls,Commits,Size,Followers,Following,kmeans_N,labels
Machine Learning Engineer,krasserm,scalaz-camel,https://github.com/krasserm/scalaz-camel,Scala,30,2,12,0,28,6280,914,0,1,1
Machine Learning Engineer,krasserm,scalaz-stream,https://github.com/krasserm/scalaz-stream,"Scala, Shell",0,19,2,0,1,4258,914,0,8,0
Machine Learning Engineer,krasserm,semantic-embeddings,https://github.com/krasserm/semantic-embeddings,Python,0,1,3,0,0,12180,914,0,0,0
Machine Learning Engineer,krasserm,streamz,https://github.com/krasserm/streamz,"Scala, Java",30,13,14,1,10,2171,914,0,1,1
Machine Learning Engineer,krasserm,super-resolution,https://github.com/krasserm/super-resolution,Python,30,1,27,2,30,49318,914,0,6,1
Machine Learning Engineer,krasserm,transformers,https://github.com/krasserm/transformers,"Python, Cuda, Shell, Dockerfile, C++, C, Makefile, Cython, Jsonnet",0,30,1,0,0,158879,914,0,8,0
Machine Learning Engineer,krasserm,transformers-agent-examples,https://github.com/krasserm/transformers-agent-examples,Jupyter Notebook,0,1,2,0,3,509,914,0,0,0
Machine Learning Engineer,krasserm,visual-chatgpt,https://github.com/krasserm/visual-chatgpt,Python,2,12,1,0,1,10905,914,0,0,0
Machine Learning Engineer,krasserm,weightnorm,https://github.com/krasserm/weightnorm,Python,17,4,3,0,4,21,914,0,0,0
Machine Learning Engineer,pythonlessons,background_removal,https://github.com/pythonlessons/background_removal,"Python, Shell",30,1,2,0,30,150494,703,2,1,1
Machine Learning Engineer,pythonlessons,CAPTCHA-solver,https://github.com/pythonlessons/CAPTCHA-solver,Python,12,1,2,0,8,94475,703,2,0,0
Machine Learning Engineer,pythonlessons,CartPole_reinforcement_learning,https://github.com/pythonlessons/CartPole_reinforcement_learning,Python,2,1,2,0,21,1904,703,2,5,0
Machine Learning Engineer,pythonlessons,Django-tutorials,https://github.com/pythonlessons/Django-tutorials,"Python, Shell",0,1,3,0,3,99,703,2,0,0
Machine Learning Engineer,pythonlessons,Django_tutorials,https://github.com/pythonlessons/Django_tutorials,"Python, HTML, CSS, Shell",30,2,3,0,13,6158,703,2,1,1
Machine Learning Engineer,pythonlessons,FinRock,https://github.com/pythonlessons/FinRock,Python,30,1,7,0,19,582,703,2,1,1
Machine Learning Engineer,pythonlessons,GANs,https://github.com/pythonlessons/GANs,Python,4,1,2,0,8,22,703,2,0,0
Machine Learning Engineer,pythonlessons,ivy,https://github.com/pythonlessons/ivy,"Python, Shell, Dockerfile",0,30,1,0,0,912603,703,2,8,0
Machine Learning Engineer,pythonlessons,keras-ddpg,https://github.com/pythonlessons/keras-ddpg,Python,1,1,1,0,0,95,703,2,0,0
Machine Learning Engineer,pythonlessons,Keras-ResNet-tutorial,https://github.com/pythonlessons/Keras-ResNet-tutorial,Jupyter Notebook,16,1,2,0,3,151811,703,2,0,0
Machine Learning Engineer,pythonlessons,learnopencv,https://github.com/pythonlessons/learnopencv,"Jupyter Notebook, C++, Python, C, Java, HTML, Makefile, M4, Shell, CMake, Batchfile, Objective-C, MATLAB, QMake",3,27,1,0,0,217197,703,2,8,0
Machine Learning Engineer,pythonlessons,Logistic-regression-step-by-step,https://github.com/pythonlessons/Logistic-regression-step-by-step,Python,4,1,1,0,10,151251,703,2,0,0
Machine Learning Engineer,pythonlessons,mltu,https://github.com/pythonlessons/mltu,"Python, Shell",30,2,4,0,30,2290,703,2,1,1
Machine Learning Engineer,pythonlessons,OIDv4_ToolKit,https://github.com/pythonlessons/OIDv4_ToolKit,Python,30,8,2,2,4,34907,703,2,1,1
Machine Learning Engineer,pythonlessons,PongBot,https://github.com/pythonlessons/PongBot,Python,0,0,1,0,0,45119,703,2,0,0
Machine Learning Engineer,pythonlessons,QuaDigi_task,https://github.com/pythonlessons/QuaDigi_task,"Python, Dockerfile, Shell",0,2,2,0,2,5,703,2,0,0
Machine Learning Engineer,pythonlessons,Reinforcement-learning-tutorials,https://github.com/pythonlessons/Reinforcement-learning-tutorials,Python,1,1,2,0,2,1066,703,2,0,0
Machine Learning Engineer,pythonlessons,Reinforcement_Learning,https://github.com/pythonlessons/Reinforcement_Learning,Python,30,1,7,3,30,91230,703,2,1,1
Machine Learning Engineer,pythonlessons,RL-Bitcoin-trading-bot,https://github.com/pythonlessons/RL-Bitcoin-trading-bot,Python,30,1,27,0,30,231932,703,2,6,1
Machine Learning Engineer,pythonlessons,RockRL,https://github.com/pythonlessons/RockRL,Python,4,1,3,0,30,1270,703,2,5,0
Machine Learning Engineer,pythonlessons,SELENIUM-tutorial-series,https://github.com/pythonlessons/SELENIUM-tutorial-series,Python,2,1,1,0,4,9475,703,2,0,0
Machine Learning Engineer,pythonlessons,TensorFlow-2.3.1-YOLOv4-CSGO-aimbot,https://github.com/pythonlessons/TensorFlow-2.3.1-YOLOv4-CSGO-aimbot,"Jupyter Notebook, Python",30,1,5,0,12,1688117,703,2,1,1
Machine Learning Engineer,pythonlessons,TensorFlow-2.x-YOLOv3,https://github.com/pythonlessons/TensorFlow-2.x-YOLOv3,"Jupyter Notebook, Python",30,5,19,0,27,72490,703,2,6,1
Machine Learning Engineer,pythonlessons,Tensorflow-CNN-tutorial,https://github.com/pythonlessons/Tensorflow-CNN-tutorial,Jupyter Notebook,1,1,1,0,4,151334,703,2,0,0
Machine Learning Engineer,pythonlessons,Tensorflow-Keras-CNN_tutorial,https://github.com/pythonlessons/Tensorflow-Keras-CNN_tutorial,Jupyter Notebook,1,1,1,0,3,151259,703,2,0,0
Machine Learning Engineer,pythonlessons,Tensorflow-neural-networks-tutorial,https://github.com/pythonlessons/Tensorflow-neural-networks-tutorial,Jupyter Notebook,2,1,1,0,6,165075,703,2,0,0
Machine Learning Engineer,pythonlessons,TensorFlow-object-detection-tutorial,https://github.com/pythonlessons/TensorFlow-object-detection-tutorial,"Python, Batchfile",30,1,6,0,30,234834,703,2,1,1
Machine Learning Engineer,pythonlessons,TensorFlow-tutorials,https://github.com/pythonlessons/TensorFlow-tutorials,Jupyter Notebook,1,1,1,0,3,118,703,2,0,0
Machine Learning Engineer,pythonlessons,TensorFlow-YOLO-v3-Tutorial,https://github.com/pythonlessons/TensorFlow-YOLO-v3-Tutorial,Python,17,1,3,0,7,27251,703,2,1,1
Machine Learning Engineer,pythonlessons,TensorFlow2.0-Examples,https://github.com/pythonlessons/TensorFlow2.0-Examples,"Jupyter Notebook, Python",2,2,1,0,0,10633,703,2,0,0
Machine Learning Engineer,pythonlessons,TestGit,https://github.com/pythonlessons/TestGit,Python,2,1,1,0,3,2,703,2,0,0
Machine Learning Engineer,pythonlessons,YOLOv3-object-detection-tutorial,https://github.com/pythonlessons/YOLOv3-object-detection-tutorial,Python,30,1,13,0,29,223424,703,2,1,1
Machine Learning Engineer,pythonlessons,yolov3-tf2,https://github.com/pythonlessons/yolov3-tf2,Python,1,3,1,0,0,2537,703,2,0,0
Machine Learning Engineer,pythonlessons,Youtube-Code-Repository,https://github.com/pythonlessons/Youtube-Code-Repository,"Jupyter Notebook, Python",2,2,1,0,0,22223,703,2,0,0
Machine Learning Engineer,balajisrinivas,balajisrinivas,https://github.com/balajisrinivas/balajisrinivas,,3,1,2,0,19,32,524,0,5,0
Machine Learning Engineer,balajisrinivas,Bias-And-Variance-Tradeoff-Notes,https://github.com/balajisrinivas/Bias-And-Variance-Tradeoff-Notes,,0,1,1,0,1,670,524,0,0,0
Machine Learning Engineer,balajisrinivas,Blending-Images-with-OpenCV,https://github.com/balajisrinivas/Blending-Images-with-OpenCV,Jupyter Notebook,0,1,2,0,2,825,524,0,0,0
Machine Learning Engineer,balajisrinivas,Cats-Vs-Dogs-Prediction,https://github.com/balajisrinivas/Cats-Vs-Dogs-Prediction,"Jupyter Notebook, Python",15,1,2,0,1,82133,524,0,0,0
Machine Learning Engineer,balajisrinivas,ChatBot-using-Keras-TkinterGUI,https://github.com/balajisrinivas/ChatBot-using-Keras-TkinterGUI,Python,12,1,2,1,1,122,524,0,0,0
Machine Learning Engineer,balajisrinivas,Chatbot-Using-RASA-NLU,https://github.com/balajisrinivas/Chatbot-Using-RASA-NLU,Python,1,1,2,0,2,204,524,0,0,0
Machine Learning Engineer,balajisrinivas,Chest-X-Ray-Images-Pneumonia-Prediction,https://github.com/balajisrinivas/Chest-X-Ray-Images-Pneumonia-Prediction,Jupyter Notebook,3,1,2,0,2,6562,524,0,0,0
Machine Learning Engineer,balajisrinivas,Color-Detection-OpenCV,https://github.com/balajisrinivas/Color-Detection-OpenCV,Python,12,1,2,0,1,194,524,0,0,0
Machine Learning Engineer,balajisrinivas,Colorizing-black-and-white-images-using-Python,https://github.com/balajisrinivas/Colorizing-black-and-white-images-using-Python,,7,1,2,0,1,392,524,0,0,0
Machine Learning Engineer,balajisrinivas,Corona-Virus-Spread-Analysis-March-2020,https://github.com/balajisrinivas/Corona-Virus-Spread-Analysis-March-2020,Jupyter Notebook,2,1,2,0,2,1272,524,0,0,0
Machine Learning Engineer,balajisrinivas,Customers-Leaving-Bank,https://github.com/balajisrinivas/Customers-Leaving-Bank,Jupyter Notebook,0,1,2,0,3,453,524,0,0,0
Machine Learning Engineer,balajisrinivas,Data-Visualization-Using-Pandas,https://github.com/balajisrinivas/Data-Visualization-Using-Pandas,Jupyter Notebook,0,1,2,0,3,413,524,0,0,0
Machine Learning Engineer,balajisrinivas,Detect-Face-and-Blur-OpenCV,https://github.com/balajisrinivas/Detect-Face-and-Blur-OpenCV,Python,3,1,2,0,1,5182,524,0,0,0
Machine Learning Engineer,balajisrinivas,Face-Mask-Detection,https://github.com/balajisrinivas/Face-Mask-Detection,Python,30,1,17,5,1,146485,524,0,6,1
Machine Learning Engineer,balajisrinivas,Face-Recognition-OpenCV,https://github.com/balajisrinivas/Face-Recognition-OpenCV,Python,2,1,2,0,5,130,524,0,0,0
Machine Learning Engineer,balajisrinivas,Feature-Engineering-AtoZ,https://github.com/balajisrinivas/Feature-Engineering-AtoZ,Jupyter Notebook,0,1,2,0,2,3734,524,0,0,0
Machine Learning Engineer,balajisrinivas,Finding-an-Outlier,https://github.com/balajisrinivas/Finding-an-Outlier,Jupyter Notebook,3,1,2,0,2,3,524,0,0,0
Machine Learning Engineer,balajisrinivas,Flames,https://github.com/balajisrinivas/Flames,Python,0,1,2,0,4,5,524,0,0,0
Machine Learning Engineer,balajisrinivas,Flask-Login-app-Postgres,https://github.com/balajisrinivas/Flask-Login-app-Postgres,"Python, C, Tcl, C++, JavaScript, CSS, HTML, Assembly, Batchfile, PowerShell",1,1,2,0,1,16380,524,0,0,0
Machine Learning Engineer,balajisrinivas,Gender-Detection,https://github.com/balajisrinivas/Gender-Detection,Python,30,0,1,4,0,164520,524,0,1,1
Machine Learning Engineer,balajisrinivas,Image-Basics-with-OpenCV,https://github.com/balajisrinivas/Image-Basics-with-OpenCV,Jupyter Notebook,1,1,2,0,2,1721,524,0,0,0
Machine Learning Engineer,balajisrinivas,Image-Classification-and-Flask-App,https://github.com/balajisrinivas/Image-Classification-and-Flask-App,"HTML, Python, JavaScript, CSS",3,1,2,0,4,255,524,0,0,0
Machine Learning Engineer,balajisrinivas,Keras-Callbacks,https://github.com/balajisrinivas/Keras-Callbacks,Jupyter Notebook,1,1,2,0,2,4,524,0,0,0
Machine Learning Engineer,balajisrinivas,Matplotlib,https://github.com/balajisrinivas/Matplotlib,Jupyter Notebook,0,1,2,0,4,406,524,0,0,0
Machine Learning Engineer,balajisrinivas,ML-Algorithms,https://github.com/balajisrinivas/ML-Algorithms,Jupyter Notebook,3,1,2,0,1,71,524,0,0,0
Machine Learning Engineer,balajisrinivas,Model-Deployment-using-Flask,https://github.com/balajisrinivas/Model-Deployment-using-Flask,"CSS, HTML, Python",2,1,2,1,13,5318,524,0,0,0
Machine Learning Engineer,balajisrinivas,Natural-Image-Classification-Kaggle,https://github.com/balajisrinivas/Natural-Image-Classification-Kaggle,Python,1,1,2,0,2,3,524,0,0,0
Machine Learning Engineer,balajisrinivas,Natural-Language-Understanding,https://github.com/balajisrinivas/Natural-Language-Understanding,Python,3,1,2,0,5,17,524,0,0,0
Machine Learning Engineer,balajisrinivas,Netflix-Movies-and-TV-Shows-Exploratory-Analysis,https://github.com/balajisrinivas/Netflix-Movies-and-TV-Shows-Exploratory-Analysis,Jupyter Notebook,3,1,1,0,4,3607,524,0,0,0
Machine Learning Engineer,balajisrinivas,NLP,https://github.com/balajisrinivas/NLP,Jupyter Notebook,2,1,2,0,7,76,524,0,0,0
Machine Learning Engineer,balajisrinivas,Numpy-and-Image-Basics,https://github.com/balajisrinivas/Numpy-and-Image-Basics,Jupyter Notebook,0,1,2,0,6,7700,524,0,0,0
Machine Learning Engineer,balajisrinivas,Object-Detection-on-images-using-YOLO,https://github.com/balajisrinivas/Object-Detection-on-images-using-YOLO,Python,21,1,2,2,5,309,524,0,1,1
Machine Learning Engineer,balajisrinivas,Pandas,https://github.com/balajisrinivas/Pandas,Jupyter Notebook,1,1,2,0,30,400,524,0,5,0
Machine Learning Engineer,balajisrinivas,PhotoMath,https://github.com/balajisrinivas/PhotoMath,"Python, Starlark",0,0,2,0,0,152750,524,0,0,0
Machine Learning Engineer,balajisrinivas,Python-Text-Basics,https://github.com/balajisrinivas/Python-Text-Basics,Jupyter Notebook,0,1,2,0,6,21,524,0,0,0
Machine Learning Engineer,balajisrinivas,Seaborn-Basics,https://github.com/balajisrinivas/Seaborn-Basics,Jupyter Notebook,0,1,2,0,2,981,524,0,0,0
Machine Learning Engineer,balajisrinivas,Semantics-and-Word-Vectors,https://github.com/balajisrinivas/Semantics-and-Word-Vectors,Jupyter Notebook,1,1,2,0,6,24,524,0,0,0
Machine Learning Engineer,balajisrinivas,Simple-Chatbot-using-tflearn,https://github.com/balajisrinivas/Simple-Chatbot-using-tflearn,Python,1,1,2,0,2,34,524,0,0,0
Machine Learning Engineer,balajisrinivas,Simple-Game-using-React,https://github.com/balajisrinivas/Simple-Game-using-React,HTML,1,1,2,0,2,2,524,0,0,0
Machine Learning Engineer,balajisrinivas,Smile-Detector-using-Python,https://github.com/balajisrinivas/Smile-Detector-using-Python,Python,8,1,2,0,9,25658,524,0,0,0
Machine Learning Engineer,balajisrinivas,Sudoku-Solver,https://github.com/balajisrinivas/Sudoku-Solver,Python,1,1,2,0,2,2,524,0,0,0
Machine Learning Engineer,balajisrinivas,Text-Generation-using-LSTMs,https://github.com/balajisrinivas/Text-Generation-using-LSTMs,Jupyter Notebook,4,1,2,0,2,1869,524,0,0,0
Machine Learning Engineer,balajisrinivas,validator,https://github.com/balajisrinivas/validator,"Python, Tcl, PowerShell, Batchfile",2,1,3,0,2,10032,524,0,0,0
Machine Learning Engineer,balajisrinivas,Website-Deployment-Heroku,https://github.com/balajisrinivas/Website-Deployment-Heroku,"HTML, JavaScript, CSS, PHP",1,1,2,0,2,2381,524,0,0,0
Machine Learning Engineer,jayinai,ai,https://github.com/jayinai/ai,"C++, Protocol Buffer, JavaScript, C, HTML, CSS, Objective-C++, Shell, Swift, TeX, Ruby, Python, CMake, Objective-C",0,9,3,0,0,288387,532,0,0,0
Machine Learning Engineer,jayinai,all-about-ml,https://github.com/jayinai/all-about-ml,,5,1,2,0,3,2,532,0,0,0
Machine Learning Engineer,jayinai,amazon-dsstne,https://github.com/jayinai/amazon-dsstne,"C++, Cuda, C, Makefile, Shell",0,6,3,0,0,178,532,0,0,0
Machine Learning Engineer,jayinai,annoy,https://github.com/jayinai/annoy,"C++, Python, Lua, C, Go",0,22,3,0,0,1737,532,0,8,0
Machine Learning Engineer,jayinai,apartment-finder,https://github.com/jayinai/apartment-finder,"Python, Shell",0,1,3,0,0,22,532,0,0,0
Machine Learning Engineer,jayinai,Api-AI-Personal-Assistant-Demo,https://github.com/jayinai/Api-AI-Personal-Assistant-Demo,HTML,0,0,3,0,0,4,532,0,0,0
Machine Learning Engineer,jayinai,App-DL,https://github.com/jayinai/App-DL,,0,1,3,0,0,59,532,0,0,0
Machine Learning Engineer,jayinai,app-template,https://github.com/jayinai/app-template,"JavaScript, CSS, Python, HTML, Nginx, Shell",0,15,3,0,0,3238,532,0,8,0
Machine Learning Engineer,jayinai,awesome-deep-learning,https://github.com/jayinai/awesome-deep-learning,,0,17,3,0,0,228,532,0,8,0
Machine Learning Engineer,jayinai,awesome-deep-learning-papers,https://github.com/jayinai/awesome-deep-learning-papers,"TeX, Python",2,14,3,0,0,92,532,0,0,0
Machine Learning Engineer,jayinai,awesome-deepneuroimage,https://github.com/jayinai/awesome-deepneuroimage,,0,1,3,0,0,14,532,0,0,0
Machine Learning Engineer,jayinai,awesome-flask,https://github.com/jayinai/awesome-flask,,0,30,3,0,0,213,532,0,8,0
Machine Learning Engineer,jayinai,awesome-machine-learning,https://github.com/jayinai/awesome-machine-learning,Python,0,30,3,0,0,1277,532,0,8,0
Machine Learning Engineer,jayinai,awesome-nlp,https://github.com/jayinai/awesome-nlp,,0,11,3,0,0,62,532,0,0,0
Machine Learning Engineer,jayinai,awesome-public-datasets,https://github.com/jayinai/awesome-public-datasets,,0,30,3,0,0,466,532,0,8,0
Machine Learning Engineer,jayinai,awesome-python,https://github.com/jayinai/awesome-python,"Python, Makefile",0,30,3,0,0,6053,532,0,8,0
Machine Learning Engineer,jayinai,awesome-rl,https://github.com/jayinai/awesome-rl,,5,27,3,0,0,102,532,0,8,0
Machine Learning Engineer,jayinai,azure-content,https://github.com/jayinai/azure-content,GCC Machine Description,0,30,3,0,0,2037600,532,0,8,0
Machine Learning Engineer,jayinai,beyond-simple-nn-notebook,https://github.com/jayinai/beyond-simple-nn-notebook,"Jupyter Notebook, Python",6,1,3,0,0,6,532,0,0,0
Machine Learning Engineer,jayinai,BigDL,https://github.com/jayinai/BigDL,"Scala, C, Shell, Java, Lua",0,15,3,0,0,8968,532,0,8,0
Machine Learning Engineer,jayinai,bokeh,https://github.com/jayinai/bokeh,"Python, CoffeeScript, CSS, HTML, JavaScript, TypeScript, Shell, Jupyter Notebook, Batchfile, Makefile",0,30,3,0,0,184336,532,0,8,0
Machine Learning Engineer,jayinai,BotBuilder-Samples,https://github.com/jayinai/BotBuilder-Samples,"JavaScript, C#, HTML, ASP, CSS",0,11,3,0,0,7590,532,0,0,0
Machine Learning Engineer,jayinai,breeze,https://github.com/jayinai/breeze,"Scala, Java",0,30,3,0,0,25520,532,0,8,0
Machine Learning Engineer,jayinai,brew,https://github.com/jayinai/brew,"Python, Makefile",0,5,3,0,0,2641,532,0,0,0
Machine Learning Engineer,jayinai,caffe,https://github.com/jayinai/caffe,"C++, Python, Cuda, CMake, Protocol Buffer, MATLAB, Makefile, Shell, M",0,30,3,0,0,126676,532,0,8,0
Machine Learning Engineer,jayinai,caffe2,https://github.com/jayinai/caffe2,"Jupyter Notebook, C++, Python, Cuda, CMake, Protocol Buffer, C, Shell, HTML, Batchfile, CSS, Makefile, Objective-C",0,30,3,0,0,135835,532,0,8,0
Machine Learning Engineer,jayinai,captcha_break,https://github.com/jayinai/captcha_break,Jupyter Notebook,0,1,3,0,0,5166,532,0,0,0
Machine Learning Engineer,jayinai,char-rnn,https://github.com/jayinai/char-rnn,Lua,0,16,3,0,0,5652,532,0,8,0
Machine Learning Engineer,jayinai,ChatterBot,https://github.com/jayinai/ChatterBot,Python,0,21,3,0,0,2353,532,0,8,0
Machine Learning Engineer,jayinai,cheatsheets-ai,https://github.com/jayinai/cheatsheets-ai,,6,1,3,0,0,24397,532,0,0,0
Machine Learning Engineer,jayinai,cleverhans,https://github.com/jayinai/cleverhans,Python,0,1,3,0,0,73,532,0,0,0
Machine Learning Engineer,jayinai,CNTK,https://github.com/jayinai/CNTK,"C++, Cuda, Python, Shell, Makefile, C, Batchfile, C#, PowerShell, Objective-C, HTML, PostScript",0,30,3,0,0,332428,532,0,8,0
Machine Learning Engineer,jayinai,collective-intelligence,https://github.com/jayinai/collective-intelligence,Python,0,0,3,0,0,164,532,0,0,0
Machine Learning Engineer,jayinai,CommAI-env,https://github.com/jayinai/CommAI-env,"Python, Makefile, Batchfile, C++",0,3,3,0,0,387,532,0,0,0
Machine Learning Engineer,jayinai,convnets-keras,https://github.com/jayinai/convnets-keras,Python,0,6,3,0,0,3697,532,0,0,0
Machine Learning Engineer,jayinai,cookiecutter-django,https://github.com/jayinai/cookiecutter-django,"Python, HTML, Makefile, Batchfile, Shell, JavaScript, CSS, Nginx",0,30,3,0,0,656,532,0,8,0
Machine Learning Engineer,jayinai,cookiecutter-flask,https://github.com/jayinai/cookiecutter-flask,"JavaScript, Python, HTML, CSS",0,21,3,0,0,2215,532,0,8,0
Machine Learning Engineer,jayinai,CoreNLP,https://github.com/jayinai/CoreNLP,"Java, Lex, Common Lisp, JavaScript, Shell, Makefile, Python, Protocol Buffer, Perl, Ruby, CSS, HTML, Batchfile",0,30,3,0,0,188467,532,0,8,0
Machine Learning Engineer,jayinai,courses,https://github.com/jayinai/courses,"HTML, JavaScript, CSS, TeX, R, Makefile, Shell",0,30,3,0,0,950682,532,0,8,0
Machine Learning Engineer,jayinai,crfasrnn,https://github.com/jayinai/crfasrnn,"MATLAB, Python, Shell",0,2,3,0,0,3084,532,0,0,0
Machine Learning Engineer,jayinai,cs-video-courses,https://github.com/jayinai/cs-video-courses,,0,11,3,0,0,122,532,0,0,0
Machine Learning Engineer,jayinai,cs231n,https://github.com/jayinai/cs231n,,0,2,3,0,0,625762,532,0,0,0
Machine Learning Engineer,jayinai,cs231n.github.io,https://github.com/jayinai/cs231n.github.io,"HTML, CSS, JavaScript",0,23,3,0,0,8160,532,0,8,0
Machine Learning Engineer,jayinai,dask,https://github.com/jayinai/dask,Python,0,30,3,0,0,13083,532,0,8,0
Machine Learning Engineer,jayinai,data-science-question-answer,https://github.com/jayinai/data-science-question-answer,Jupyter Notebook,30,3,30,3,3,2424,532,0,6,1
Machine Learning Engineer,jayinai,datacleaner,https://github.com/jayinai/datacleaner,"Python, Shell",0,2,3,0,0,631,532,0,0,0
Machine Learning Engineer,jayinai,datascience03_project,https://github.com/jayinai/datascience03_project,R,0,0,3,0,0,248,532,0,0,0
Machine Learning Engineer,jayinai,datascience04_project01,https://github.com/jayinai/datascience04_project01,R,0,0,3,0,0,240,532,0,0,0
Machine Learning Engineer,jayinai,datascience04_project02,https://github.com/jayinai/datascience04_project02,R,0,0,3,0,0,336,532,0,0,0
Machine Learning Engineer,jayinai,datasciencecoursera,https://github.com/jayinai/datasciencecoursera,,0,0,3,0,0,124,532,0,0,0
Machine Learning Engineer,jayinai,dataset,https://github.com/jayinai/dataset,,0,1,3,0,0,303,532,0,0,0
Machine Learning Engineer,jayinai,datasharing,https://github.com/jayinai/datasharing,,0,8,3,0,0,157,532,0,0,0
Machine Learning Engineer,jayinai,deep-learning-keras-euroscipy2016,https://github.com/jayinai/deep-learning-keras-euroscipy2016,"Jupyter Notebook, Python",0,2,3,0,0,21770,532,0,0,0
Machine Learning Engineer,jayinai,deep-learning-models,https://github.com/jayinai/deep-learning-models,Python,0,1,3,0,0,6,532,0,0,0
Machine Learning Engineer,jayinai,deep-residual-networks,https://github.com/jayinai/deep-residual-networks,,0,5,3,0,0,35,532,0,0,0
Machine Learning Engineer,jayinai,deepdream,https://github.com/jayinai/deepdream,Jupyter Notebook,0,5,3,0,0,1416,532,0,0,0
Machine Learning Engineer,jayinai,deeplearning-papernotes,https://github.com/jayinai/deeplearning-papernotes,,0,1,3,0,0,89,532,0,0,0
Machine Learning Engineer,jayinai,DeepLearningBook,https://github.com/jayinai/DeepLearningBook,,0,5,3,0,0,100901,532,0,0,0
Machine Learning Engineer,jayinai,DeepLearningMovies,https://github.com/jayinai/DeepLearningMovies,Python,0,2,3,0,0,136,532,0,0,0
Machine Learning Engineer,jayinai,DeepLearningProjectWorkflow,https://github.com/jayinai/DeepLearningProjectWorkflow,,1,1,3,0,0,2,532,0,0,0
Machine Learning Engineer,jayinai,DeepLearning_MachineLearning,https://github.com/jayinai/DeepLearning_MachineLearning,"Python, Lua, Shell",0,2,3,0,0,79356,532,0,0,0
Machine Learning Engineer,jayinai,DeepSequenceClassification,https://github.com/jayinai/DeepSequenceClassification,Python,0,1,3,0,0,39,532,0,0,0
Machine Learning Engineer,jayinai,deep_ocr,https://github.com/jayinai/deep_ocr,Python,0,1,3,0,0,39,532,0,0,0
Machine Learning Engineer,jayinai,diagnose-heart,https://github.com/jayinai/diagnose-heart,"Python, Jupyter Notebook, Shell",1,3,3,0,0,19094,532,0,0,0
Machine Learning Engineer,jayinai,django-bootstrap-toolkit,https://github.com/jayinai/django-bootstrap-toolkit,"JavaScript, Python, HTML",0,14,3,0,0,991,532,0,0,0
Machine Learning Engineer,jayinai,django-kevin,https://github.com/jayinai/django-kevin,"HTML, Python, JavaScript, CoffeeScript, CSS, Shell",0,29,3,0,0,1183,532,0,8,0
Machine Learning Engineer,jayinai,django-mailer,https://github.com/jayinai/django-mailer,Python,0,20,3,0,0,633,532,0,8,0
Machine Learning Engineer,jayinai,django-messages,https://github.com/jayinai/django-messages,"Python, HTML",0,13,3,0,0,776,532,0,0,0
Machine Learning Engineer,jayinai,django-registration-templates,https://github.com/jayinai/django-registration-templates,HTML,0,2,3,0,0,163,532,0,0,0
Machine Learning Engineer,jayinai,dl-setup,https://github.com/jayinai/dl-setup,,0,1,3,0,0,12,532,0,0,0
Machine Learning Engineer,jayinai,docker-gunicorn-supervisor,https://github.com/jayinai/docker-gunicorn-supervisor,,0,2,3,0,0,17,532,0,0,0
Machine Learning Engineer,jayinai,docker-stacks,https://github.com/jayinai/docker-stacks,"Jupyter Notebook, Makefile, Python, Shell",0,30,3,0,0,728,532,0,8,0
Machine Learning Engineer,jayinai,DSB3Tutorial,https://github.com/jayinai/DSB3Tutorial,"Jupyter Notebook, Python",0,0,3,0,0,83833,532,0,0,0
Machine Learning Engineer,jayinai,dvc,https://github.com/jayinai/dvc,"Python, Inno Setup, Shell, PowerShell, Batchfile",1,3,3,0,0,282,532,0,0,0
Machine Learning Engineer,jayinai,edward,https://github.com/jayinai/edward,Python,0,5,3,0,0,560,532,0,0,0
Machine Learning Engineer,jayinai,elephas,https://github.com/jayinai/elephas,Python,0,2,3,0,0,2335,532,0,0,0
Machine Learning Engineer,jayinai,ExData_Plotting1,https://github.com/jayinai/ExData_Plotting1,,0,1,3,0,0,29811,532,0,0,0
Machine Learning Engineer,jayinai,face_classification,https://github.com/jayinai/face_classification,"Python, TeX",2,1,3,0,0,50390,532,0,0,0
Machine Learning Engineer,jayinai,faiss,https://github.com/jayinai/faiss,"C++, Cuda, Python, Makefile, C",0,4,3,0,0,2543,532,0,0,0
Machine Learning Engineer,jayinai,fastText,https://github.com/jayinai/fastText,"C++, Shell, Python, Perl, Makefile, C",0,10,3,0,0,172,532,0,0,0
Machine Learning Engineer,jayinai,fbone,https://github.com/jayinai/fbone,"Python, HTML, CSS, JavaScript",0,5,3,0,0,704,532,0,0,0
Machine Learning Engineer,jayinai,flask,https://github.com/jayinai/flask,"Python, Makefile, HTML, CSS",0,30,3,0,0,11101,532,0,8,0
Machine Learning Engineer,jayinai,Flask-Foundation,https://github.com/jayinai/Flask-Foundation,"Python, HTML, Makefile, CSS",0,6,3,0,0,1439,532,0,0,0
Machine Learning Engineer,jayinai,flasky,https://github.com/jayinai/flasky,"Python, HTML, CSS, Mako",0,1,3,0,0,1560,532,0,0,0
Machine Learning Engineer,jayinai,Fregata,https://github.com/jayinai/Fregata,Scala,0,2,3,0,0,87,532,0,0,0
Machine Learning Engineer,jayinai,functions-cron,https://github.com/jayinai/functions-cron,JavaScript,0,14,3,0,0,89,532,0,0,0
Machine Learning Engineer,jayinai,ganhacks,https://github.com/jayinai/ganhacks,,0,2,3,0,0,846,532,0,0,0
